"Location","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Uruguay","URY","Population density (people per sq. km of land area)","EN.POP.DNST","","14.6945149125814","14.8785395954748","15.0571020454805","15.2300365672495","15.3966061021598","15.5585361672952","15.7140498228774","15.8550394240658","15.970877613987","16.0551994057822","16.1036567249457","16.121843217918","16.125619929151","16.1369614901154","16.1717403725289","16.2358758998972","16.32509427494","16.4325162838533","16.5467717975089","16.6594389212661","16.7694263512741","16.8794194949149","16.9891212432865","17.0988687007199","17.2089932579134","17.3183236201577","17.4265055422237","17.5357787681408","17.6492972231745","17.7690606787796","17.8947320306251","18.0245514798309","18.1571648954405","18.2906810650211","18.4229402354017","18.5555079419495","18.6867158039081","18.8074334361787","18.9057479145241","18.974065821049","19.0078962404297","19.0121129013827","19.0001771226146","18.9910981602103","18.9987144326363","19.0276368415038","19.0743000799909","19.1343732144898","19.2002685407382","19.2662667123757","19.3319963432751","19.3992286595818","",
"United States","USA","Population density (people per sq. km of land area)","EN.POP.DNST","","20.0558797068663","20.3667228593639","20.6619528854804","20.9509594975849","21.2145265401312","21.4609518984688","21.6959130731","21.9136233808205","22.1288224863958","22.3881314035655","22.6729890729952","22.9170124118896","23.1367971909474","23.3491575462716","23.5805156917379","23.8056504231922","24.0462890983256","24.3024317171382","24.5721129909946","24.8090394542612","25.0537178893674","25.293701468289","25.526042258073","25.7480106911702","25.9771851825972","26.2183697712404","26.4537676766794","26.6950614480247","26.9483653165862","27.2545136128993","27.6211491261017","28.0068916121481","28.3786587123429","28.7288076375484","29.0729515141457","29.4131648134723","29.7694279699879","30.1184850681737","30.4663411566379","30.7973013298523","31.1036283879362","31.3935499327652","31.6645346171981","31.9589450682826","32.2548765979183","32.5673998463204","32.8786113609374","33.2436868537795","33.5363992251367","33.8156797217139","34.0629178500605","34.3172216865521","",
"Uzbekistan","UZB","Population density (people per sq. km of land area)","EN.POP.DNST","","20.8538881053126","21.6294687353079","22.4324988246356","23.2454842501175","24.0561871180066","24.8578349788434","25.6543488481429","26.4572073342736","27.2835872120357","28.1452609308886","29.0464480488952","29.9811824165491","30.9388152327221","31.9039186647861","32.8655312646921","33.8198213446168","34.7706840620592","35.7242383638928","36.6899600376117","37.6746873530795","38.6797273154678","39.7025152797367","40.7413963328632","41.7935025858016","42.8565491302304","43.9265585331453","45.0029078514339","46.0901245886225","47.1948354489892","48.2134461683122","49.2524682651622","50.420780441937","51.5796897038082","52.6022566995769","53.5613540197461","54.5956746591443","55.6346967559944","56.5373765867419","57.150094029149","57.9464033850494","58.6846497414198","59.407263751763","60.1026093088858","60.8000705218618","61.5115185707569","62.2666901739539","63.1593794076164","64.1814762576399","65.2736248236953","67.1424541607898","68.9689703808181","69.9917724494593","",
"St. Vincent and the Grenadines","VCT","Population density (people per sq. km of land area)","EN.POP.DNST","","210.625641025641","213.348717948718","215.812820512821","218.14358974359","220.441025641026","222.717948717949","224.964102564103","227.217948717949","229.533333333333","231.941025641026","234.461538461538","237.089743589744","239.784615384615","242.492307692308","245.164102564103","247.792307692308","250.382051282051","252.907692307692","255.35641025641","257.707692307692","259.94358974359","262.05641025641","264.064102564103","266.005128205128","267.889743589744","269.735897435897","271.517948717949","273.161538461538","274.566666666667","275.664102564103","276.438461538462","276.925641025641","277.171794871795","277.253846153846","277.235897435897","277.123076923077","276.925641025641","276.725641025641","276.612820512821","276.658974358974","276.894871794872","277.307692307692","277.828205128205","278.364102564103","278.84358974359","279.251282051282","279.602564102564","279.892307692308","280.125641025641","280.297435897436","280.402564102564","280.44358974359","",
"Venezuela, RB","VEN","Population density (people per sq. km of land area)","EN.POP.DNST","","8.92539425202653","9.26514596678193","9.61111614987813","9.96058159968256","10.3120480698373","10.6644725355705","11.0197279065813","11.3828558471742","11.7607323847854","12.1584127883907","12.5764582506661","13.0135615894791","13.4704007709314","13.947273964061","14.4435054702114","14.9607947395272","15.496915140865","16.0424273000397","16.5847684371634","17.115165806927","17.6288475709994","18.1286503032708","18.622751544697","19.12341250496","19.6391973244147","20.1726466753585","20.7199104359163","21.2754571736296","21.8310299869622","22.3805747973471","22.9225248001814","23.4585805793322","23.9898667875971","24.5185726432742","25.0463624511082","25.5731965308089","26.0985023524743","26.6228671844","27.1469893996939","27.6713939119098","28.1961804886344","28.7212992460745","29.246889632107","29.7730582166544","30.299752848478","30.8269168414489","31.3541601950003","31.8806326171986","32.4052377983108","32.9270256788164","33.445524630123","33.9604126750184","",
"Virgin Islands (U.S.)","VIR","Population density (people per sq. km of land area)","EN.POP.DNST","","97.4285714285714","103.714285714286","110.571428571429","118","125.714285714286","135.142857142857","145.142857142857","156","167.428571428571","180","202.857142857143","217.142857142857","240","257.142857142857","268.571428571429","274.285714285714","265.714285714286","274.285714285714","274.285714285714","277.142857142857","280","291.428571428571","297.142857142857","308.571428571429","305.714285714286","304.285714285714","302.857142857143","298.571428571429","294.285714285714","297.037142857143","299.448571428571","302.031428571429","304.505714285714","306.62","308.048571428571","308.837142857143","309.585714285714","310.1","310.274285714286","310.397142857143","309.674285714286","309.165714285714","308.814285714286","308.428571428571","308.18","307.714285714286","306.922857142857","305.974285714286","304.877142857143","303.62","302.24","300.785714285714","",
"Vietnam","VNM","Population density (people per sq. km of land area)","EN.POP.DNST","","108.845125810317","110.980368060463","113.170911548742","115.438262312206","117.794709514885","120.255614611816","122.830194476021","125.521521398507","128.338812252297","131.275922455375","134.33592429875","137.509600909398","140.787735414298","144.145749485391","147.562137085625","151.027681341977","154.520876217395","158.026360256844","161.52262742327","164.982027097607","168.121908507174","171.086669329319","174.060647024486","177.246612799164","180.859627023872","185.102460905097","189.713969707211","194.362346001413","199.004577713601","202.822513748502","206.588220836278","210.29862668592","213.968171065163","217.5934744539","221.191127223571","224.758671541368","228.292420658085","231.823711941995","235.327352606839","249.568893461069","252.72750650937","256.122041539205","259.51688328442","262.642951591576","265.725481342923","268.690940755313","271.619634276131","274.526074757313","277.437352855807","280.3641113297","283.290869803593","286.299545263973","",
"Vanuatu","VUT","Population density (people per sq. km of land area)","EN.POP.DNST","","5.39031993437244","5.56242821985234","5.73929450369155","5.91722723543888","6.0940935192781","6.26825266611977","6.44118129614438","6.61763740771124","6.80401968826907","7.00475799835931","7.22091878589007","7.450697292863","7.69163248564397","7.94036095159967","8.1935192780968","8.45151763740771","8.71394585726005","8.97694831829368","9.23535684987695","9.48597210828548","9.72748154224774","9.9616899097621","10.1926168990976","10.4260869565217","10.6667760459393","10.9138638228056","11.1672682526661","11.4330598851518","11.7187858900738","12.0289581624282","12.3690730106645","12.735192780968","13.1102543068089","13.4707957342084","13.8011484823626","14.0936833470057","14.3563576702215","14.6082034454471","14.8766201804758","15.1811320754717","15.5278917145201","15.9105824446267","16.3209187858901","16.7461033634126","17.17596390484","17.6090237899918","18.0476620180476","18.4904019688269","18.9362592288761","19.3846595570139","19.8341263330599","20.2840032813782","",
"West Bank and Gaza","PSE","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.612624584718","343.66196013289","359.40049833887","375.859800664452","393.072757475083","411.074086378738","429.899833887043","449.587707641196","461.223920265781","473.161295681063","485.407475083056","497.970764119601","510.859302325581","524.08122923588","537.645514950166","551.560797342193","565.836212624585","580.481063122924","597.456478405316","614.986378737541","633.07342192691","652.334053156146","672.2426910299","",
"World","WLD","Population density (people per sq. km of land area)","EN.POP.DNST","5703799.63749061","23.7120966400329","24.1199255236598","24.6196523051167","25.1236050101918","25.6378811842198","26.1766970716296","26.7130321914259","27.2552766480071","27.8290021176066","28.4069109760012","29.000364174976","29.5883069888675","30.1687027826052","30.7547630372038","31.3299726623704","31.8917497701321","32.4534043524817","33.0255167526437","33.609783620624","34.1970861386789","34.7952372829497","35.4145576203977","36.0369307206592","36.6573624452077","37.2920836599886","37.9487862392869","38.6229598150294","39.3041046872597","39.9842385993147","40.6716643666952","41.3384569651991","41.9769721362258","42.6556869312446","43.2958267271878","43.9410936078176","44.5705054570266","45.1770402135094","45.8100887538815","46.4236213122049","47.033333331689","47.6364359096885","48.2362369574019","48.8338369614092","49.4342679179459","50.0333670968298","50.6366046597683","51.2371800873106","51.8525073976728","52.4643231007777","53.0814553066093","53.7076305815238","54.304831435861","",
"Samoa","WSM","Population density (people per sq. km of land area)","EN.POP.DNST","","39.6187279151943","40.9137809187279","42.2487632508834","43.5879858657244","44.9003533568905","46.1791519434629","47.4183745583039","48.5876325088339","49.6537102473498","50.5918727915194","51.3911660777385","52.0575971731449","52.6109540636042","53.0809187279152","53.4922261484099","53.8480565371025","54.1498233215548","54.4204946996466","54.6865724381625","54.9660777385159","55.2773851590106","55.6187279151943","55.9657243816254","56.283038869258","56.547703180212","56.7459363957597","56.895406360424","57.0402826855124","57.2441696113074","57.5494699646643","57.9763250883392","58.504593639576","59.0833922261484","59.6416961130742","60.1265017667845","60.521554770318","60.8448763250883","61.1233215547703","61.3985865724382","61.7010600706714","62.0378091872792","62.4","62.7833922261484","63.1780918727915","63.5787985865724","63.9833922261484","64.3957597173145","64.8212014134276","65.2664310954064","65.734628975265","66.2293286219081","66.7452296819788","",
"Yemen, Rep.","YEM","Population density (people per sq. km of land area)","EN.POP.DNST","","9.81964316154327","9.99316817243404","10.1765895789533","10.3656931265034","10.5573403791882","10.7531469591075","10.9541337575999","11.1563232759437","11.3546243157755","11.5471977574483","11.7315320946266","11.9139288217134","12.1122828948615","12.3504933992462","12.6460101899729","13.0057200219709","13.4261132261303","13.9012671174499","14.4206526885997","14.9761861469402","15.5708335700892","16.207400041669","16.8775309203174","17.5703581642896","18.280040532606","18.9936246377635","19.717004754058","20.4852813606834","21.3467185635547","22.3312858685153","23.4569066424229","24.700181828513","25.999255639525","27.2680644733602","28.4451787033354","29.5066765157111","30.4714642877436","31.3734397787753","32.2660965585166","33.1885088167888","34.1496467602326","35.136594882285","36.1408905809042","37.1473682216793","38.145464704434","39.1342576282743","40.1200106066633","41.107583764229","42.1039547701574","43.1142072466239","44.1392617004754","45.1775839536337","",
